Slice,Count,Total.Area,Average.Size,X.Area,Perim.,Circ.,Solidity
W049_G3_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_7_perp_Atr.TIF,1,0.006,0.006,0.005,0.323,0.695,0.848
W049_G4_8_perp_Atr.TIF,1,0.032,0.032,0.025,1.646,0.146,0.531
W049_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_6_perp_Atr.TIF,1,0.006,0.006,0.005,0.477,0.35,0.774
W049_G5_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_negative__Atr.TIF,1,0.008,0.008,0.006,0.533,0.359,0.762
W049_positive__Atr.TIF,8,0.341,0.043,0.268,2.262,0.14,0.378
W049_G1_1_para_B.TIF,1,0.008,0.008,0.006,0.593,0.284,0.574
W049_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_3_para_B.TIF,2,0.064,0.032,0.05,1.773,0.2,0.506
W049_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_negative_B.TIF,3,0.028,0.009,0.022,0.612,0.325,0.685
W049_positive_B.TIF,8,0.397,0.05,0.313,2.459,0.138,0.369
W050_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G2_1_para_Atr.TIF,1,0.026,0.026,0.021,1.676,0.117,0.488
W050_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G4_6_perp_Atr.TIF,2,0.038,0.019,0.03,1.118,0.21,0.592
W050_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_positive__Atr.TIF,7,0.339,0.048,0.267,2.613,0.101,0.285
W050_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W050_negative_B.TIF,2,0.028,0.014,0.022,0.925,0.229,0.592
W050_positive_B.TIF,7,0.392,0.056,0.309,2.76,0.104,0.29
W051_G1_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_6_perp_Atr.TIF,1,0.028,0.028,0.022,1.286,0.216,0.428
W051_G1_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_1_para_Atr.TIF,1,0.019,0.019,0.015,1.042,0.215,0.602
W051_G2_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_3_para_Atr.TIF,3,0.074,0.025,0.058,1.309,0.186,0.583
W051_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_8_perp_Atr.TIF,2,0.075,0.037,0.059,2.442,0.091,0.34
W051_G2_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_6_perp_Atr.TIF,4,0.078,0.019,0.061,1.198,0.185,0.453
W051_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_9_perp_Atr.TIF,1,0.016,0.016,0.013,1.212,0.14,0.364
W051_G5_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_positive_Atr.TIF,7,0.384,0.055,0.303,2.69,0.105,0.316
W051_G1_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_3_para_B.TIF,1,0.012,0.012,0.009,0.989,0.148,0.348
W051_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_10_perp_B.TIF,1,0.016,0.016,0.012,1.313,0.115,0.319
W051_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W051_positive_B.TIF,7,0.357,0.051,0.281,2.616,0.109,0.325
